id_homol,hagrid,organism,gene_id,gene_symbol,gene_name
5180,238,10116,29739,Gclm,"glutamate cysteine ligase, modifier subunit"
5179,238,10090,14630,Gclm,"glutamate-cysteine ligase, modifier subunit"
5178,238,9913,525659,GCLM,"glutamate-cysteine ligase, modifier subunit"
5177,238,9615,612283,GCLM,"glutamate-cysteine ligase, modifier subunit"
5176,238,9598,457034,GCLM,"glutamate-cysteine ligase, modifier subunit"
5175,238,9606,2730,GCLM,"glutamate-cysteine ligase, modifier subunit"
5235,234,9031,374269,TP63,tumor protein p63
5234,234,10116,246334,Tp63,tumor protein p63
5233,234,10090,22061,Trp63,transformation related protein 63
5232,234,9913,615335,TP63,tumor protein p63
5231,234,9615,488125,TP63,tumor protein p63
5230,234,9544,703997,TP63,tumor protein p63
5229,234,9598,460930,TP63,tumor protein p63
5228,234,9606,8626,TP63,tumor protein p63
5465,213,10090,15415,Hoxb7,homeobox B7
5464,213,9913,281820,HOXB7,homeobox B7
5463,213,9615,608962,HOXB7,homeobox B7
5462,213,9544,697089,HOXB7,homeobox B7
5461,213,9598,455191,HOXB7,homeobox B7
5460,213,9606,3217,HOXB7,homeobox B7
7283,55,10090,19013,Ppara,peroxisome proliferator activated receptor alpha
7282,55,9913,281992,PPARA,peroxisome proliferator-activated receptor alpha
7281,55,9615,403654,PPARA,peroxisome proliferator-activated receptor alpha
7280,55,9544,613250,PPARA,peroxisome proliferator-activated receptor alpha
7279,55,9598,458910,PPARA,peroxisome proliferator-activated receptor alpha
7278,55,9606,5465,PPARA,peroxisome proliferator-activated receptor alpha
5115,243,4530,4325393,Os01g0958900,Os01g0958900
5114,243,3702,826493,MLH1,MLH1
5113,243,5141,3878663,NCU08309,NCU08309
5097,244,8364,496553,csnk1e,"casein kinase 1, epsilon"
5096,244,3702,828716,CK1,CK1
5095,244,3702,835804,ckl12,ckl12
5094,244,7227,43673,dco,discs overgrown
5093,244,7955,100006858,csnk1e,"casein kinase 1, epsilon"
5092,244,9031,378891,CSNK1E,"casein kinase 1, epsilon"
5091,244,10116,58822,Csnk1e,"casein kinase 1, epsilon"
5090,244,10090,27373,Csnk1e,"casein kinase 1, epsilon"
5089,244,9615,474510,CSNK1E,"casein kinase 1, epsilon"
5088,244,9544,700565,CSNK1E,"casein kinase 1, epsilon"
5087,244,9598,458829,CSNK1E,"casein kinase 1, epsilon"
5086,244,9606,1454,CSNK1E,"casein kinase 1, epsilon"
5893,175,318829,2680463,MGG_09565,MGG_09565
5892,175,4896,2542474,spk1,spk1
5891,175,33169,4621805,AGOS_AFR019W,AGOS_AFR019W
5890,175,28985,2894206,KLLA0E10539g,KLLA0E10539g
5889,175,4932,852265,FUS3,FUS3
5888,175,7955,399480,mapk3,mitogen-activated protein kinase 3
5887,175,10116,50689,Mapk3,mitogen activated protein kinase 3
5886,175,10090,26417,Mapk3,mitogen-activated protein kinase 3
5885,175,9913,531391,MAPK3,mitogen-activated protein kinase 3
5884,175,9615,479790,LOC479790,mitogen-activated protein kinase 3-like
5883,175,9544,708938,MAPK3,mitogen-activated protein kinase 3-like
5882,175,9598,454037,MAPK3,mitogen-activated protein kinase 3
5881,175,9606,5595,MAPK3,mitogen-activated protein kinase 3
6784,98,9031,422878,HTT,huntingtin
6783,98,10116,29424,Htt,huntingtin
6782,98,10090,15194,Htt,huntingtin
6781,98,9913,615059,HTT,huntingtin
6780,98,9615,479074,HTT,huntingtin
6779,98,9598,461084,HTT,huntingtin
6778,98,9606,3064,HTT,huntingtin
5223,235,7955,555812,ucp2,uncoupling protein 2
5222,235,10116,54315,Ucp2,"uncoupling protein 2 (mitochondrial, proton carrier)"
5221,235,10090,22228,Ucp2,"uncoupling protein 2 (mitochondrial, proton carrier)"
5220,235,9913,281562,UCP2,"uncoupling protein 2 (mitochondrial, proton carrier)"
5219,235,9615,403576,UCP2,"uncoupling protein 2 (mitochondrial, proton carrier)"
5218,235,9544,574198,UCP2,"uncoupling protein 2 (mitochondrial, proton carrier)"
5217,235,9598,451416,UCP2,"uncoupling protein 2 (mitochondrial, proton carrier)"
5216,235,9606,7351,UCP2,"uncoupling protein 2 (mitochondrial, proton carrier)"
6212,146,5141,3872665,NCU01606,NCU01606
6213,146,3702,831186,ATP5,ATP5
6209,146,33169,4618447,AGOS_AAL065C,AGOS_AAL065C
6210,146,4896,2539241,atp5,atp5
6211,146,318829,2676738,MGG_03152,MGG_03152
6206,146,6239,172195,atp-3,atp-3
6207,146,4932,851892,ATP5,ATP5
6208,146,28985,2891844,KLLA0C10384g,KLLA0C10384g
6205,146,7165,1274263,AgaP_AGAP003599,AgaP_AGAP003599
6204,146,7227,41845,Oscp,Oligomycin sensitivity-conferring protein
6203,146,7955,335191,atp5o,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit"
6202,146,9031,418508,ATP5O,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit"
6201,146,10116,192241,Atp5o,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit"
6200,146,10090,28080,Atp5o,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit"
6199,146,9913,281640,ATP5O,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit"
6198,146,9615,100855541,LOC100855541,"ATP synthase subunit O, mitochondrial-like"
6197,146,9615,478410,ATP5O,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit"
6196,146,9544,698480,ATP5O,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit"
6195,146,9598,473976,ATP5O,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit"
6194,146,9606,539,ATP5O,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit"
7510,33,10116,24697,Ptpn1,"protein tyrosine phosphatase, non-receptor type 1"
7509,33,10090,19246,Ptpn1,"protein tyrosine phosphatase, non-receptor type 1"
7508,33,9913,508658,PTPN1,"protein tyrosine phosphatase, non-receptor type 1"
7507,33,9615,477263,PTPN1,"protein tyrosine phosphatase, non-receptor type 1"
7506,33,9544,702016,PTPN1,"protein tyrosine phosphatase, non-receptor type 1"
7505,33,9598,469970,PTPN1,"protein tyrosine phosphatase, non-receptor type 1"
7504,33,9606,5770,PTPN1,"protein tyrosine phosphatase, non-receptor type 1"
5711,192,9031,395099,CREB1,cAMP responsive element binding protein 1
5710,192,10116,81646,Creb1,cAMP responsive element binding protein 1
5709,192,10090,12912,Creb1,cAMP responsive element binding protein 1
5708,192,9913,281713,CREB1,cAMP responsive element binding protein 1
5707,192,9615,607922,CREB1,cAMP responsive element binding protein 1
5706,192,9544,708717,CREB1,cAMP responsive element binding protein 1
5705,192,9598,459901,CREB1,cAMP responsive element binding protein 1
5704,192,9606,1385,CREB1,cAMP responsive element binding protein 1
7705,14,7955,195815,lmna,lamin A
7704,14,10116,60374,Lmna,lamin A/C
7703,14,10090,16905,Lmna,lamin A
7702,14,9913,404144,LMNA,lamin A/C
7701,14,9615,480124,LMNA,lamin A/C
7700,14,9544,719414,LMNA,lamin A/C
7699,14,9598,457385,LMNA,lamin A/C
7698,14,9606,4000,LMNA,lamin A/C
6425,127,8364,100145423,msra.1,"methionine sulfoxide reductase A, gene 1"
6424,127,4530,4336192,Os04g0482000,Os04g0482000
6423,127,33169,4622049,AGOS_AFR239W,AGOS_AFR239W
6422,127,7955,793910,si:dkey-221h15.1,si:dkey-221h15.1
6421,127,9031,422027,MSRA,methionine sulfoxide reductase A
6420,127,10116,29447,Msra,methionine sulfoxide reductase A
6419,127,10090,110265,Msra,methionine sulfoxide reductase A
6418,127,9913,281312,MSRA,methionine sulfoxide reductase A
6417,127,9615,608103,LOC608103,mitochondrial peptide methionine sulfoxide reductase-like
6416,127,9544,698628,MSRA,methionine sulfoxide reductase A
6415,127,9598,739556,MSRA,methionine sulfoxide reductase A
6414,127,9606,4482,MSRA,methionine sulfoxide reductase A
7040,75,9913,281946,NR3C1,"nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)"
7039,75,9615,478047,NR3C1,"nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)"
7038,75,9544,706198,NR3C1,"nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)"
7037,75,9598,471681,NR3C1,"nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)"
7036,75,9606,2908,NR3C1,"nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)"
5436,216,10090,13982,Esr1,estrogen receptor 1 (alpha)
5435,216,9913,407238,ESR1,estrogen receptor 1
5434,216,9615,403640,ESR1,estrogen receptor 1
5433,216,9544,613025,ESR1,estrogen receptor 1
5432,216,9598,463079,ESR1,estrogen receptor 1
5431,216,9606,2099,ESR1,estrogen receptor 1
6166,149,4896,2540887,swi10,swi10
6167,149,318829,5051342,MGG_14640,MGG_14640
6156,150,8364,100145679,sirt1,sirtuin 1
6165,149,7165,1278845,AgaP_AGAP004029,AgaP_AGAP004029
6155,150,7955,797132,sirt1,sirtuin (silent mating type information regulation 2 homolog) 1
6152,150,10090,93759,Sirt1,sirtuin 1
6153,150,10116,309757,Sirt1,sirtuin 1
6154,150,9031,423646,SIRT1,sirtuin 1
6150,150,9615,489012,SIRT1,sirtuin 1
6151,150,9913,613629,SIRT1,sirtuin 1
6149,150,9544,695682,SIRT1,sirtuin 1
6148,150,9598,466088,SIRT1,sirtuin 1
6147,150,9606,23411,SIRT1,sirtuin 1
5492,211,9031,373930,SUMO1,SMT3 suppressor of mif two 3 homolog 1 (S. cerevisiae)
5491,211,10116,301442,Sumo1,small ubiquitin-like modifier 1
5490,211,10090,22218,Sumo1,SMT3 suppressor of mif two 3 homolog 1 (yeast)
5489,211,9913,614967,SUMO1,SMT3 suppressor of mif two 3 homolog 1 (S. cerevisiae)
5488,211,9615,478874,SUMO1,SMT3 suppressor of mif two 3 homolog 1 (S. cerevisiae)
5487,211,9544,703644,SUMO1,SMT3 suppressor of mif two 3 homolog 1 (S. cerevisiae)
5486,211,9598,459882,SUMO1,SMT3 suppressor of mif two 3 homolog 1 (S. cerevisiae)
5485,211,9606,7341,SUMO1,small ubiquitin-like modifier 1
6539,117,4896,2539090,pku70,pku70
6540,117,318829,2679155,MGG_01512,MGG_01512
6536,117,6239,176546,cku-70,cku-70
6537,117,4932,855328,YKU70,YKU70
6538,117,28985,2892291,KLLA0C06226g,KLLA0C06226g
6534,117,7227,117419,Irbp,Inverted repeat-binding protein
6535,117,7165,1273271,AgaP_AGAP002690,AgaP_AGAP002690
6533,117,7955,334488,xrcc6,X-ray repair complementing defective repair in Chinese hamster cells 6
6532,117,7955,100536337,LOC100536337,X-ray repair cross-complementing protein 5-like
6531,117,9031,395767,XRCC6,X-ray repair complementing defective repair in Chinese hamster cells 6
6530,117,10116,25019,Xrcc6,X-ray repair complementing defective repair in Chinese hamster cells 6
6529,117,10090,14375,Xrcc6,X-ray repair complementing defective repair in Chinese hamster cells 6
6528,117,9913,510132,XRCC6,X-ray repair complementing defective repair in Chinese hamster cells 6
6527,117,9615,474485,XRCC6,X-ray repair complementing defective repair in Chinese hamster cells 6
6526,117,9544,707975,XRCC6,X-ray repair complementing defective repair in Chinese hamster cells 6
6525,117,9598,465902,XRCC6,X-ray repair complementing defective repair in Chinese hamster cells 6
6524,117,9606,2547,XRCC6,X-ray repair complementing defective repair in Chinese hamster cells 6
7336,50,9913,280795,FOS,FBJ murine osteosarcoma viral oncogene homolog
7335,50,9615,490792,FOS,FBJ murine osteosarcoma viral oncogene homolog
7334,50,9544,702077,FOS,FBJ murine osteosarcoma viral oncogene homolog
7333,50,9598,453047,FOS,FBJ murine osteosarcoma viral oncogene homolog
7332,50,9606,2353,FOS,FBJ murine osteosarcoma viral oncogene homolog
5477,212,7955,394048,h2afx,"H2A histone family, member X"
5476,212,9031,100857391,H2AFX,"H2A histone family, member X"
5475,212,10116,500987,H2afx,"H2A histone family, member X"
5474,212,10090,15270,H2afx,"H2A histone family, member X"
5473,212,9913,531733,H2AFX,"H2A histone family, member X"
5472,212,9615,489372,LOC489372,histone H2A.x-like
5471,212,9544,703073,H2AFX,"H2A histone family, member X"
5470,212,9606,3014,H2AFX,"H2A histone family, member X"
7189,63,7227,43991,Pten,Pten
7190,63,7165,3292014,AgaP_AGAP009628,AgaP_AGAP009628
7188,63,7955,368415,ptenb,phosphatase and tensin homolog B
7186,63,10116,50557,Pten,phosphatase and tensin homolog
7187,63,9031,423675,PTEN,phosphatase and tensin homolog
7185,63,10090,19211,Pten,phosphatase and tensin homolog
7183,63,9615,403832,PTEN,phosphatase and tensin homolog
7184,63,9913,540786,PTEN,phosphatase and tensin homolog
7182,63,9544,705121,PTEN,phosphatase and tensin homolog
7181,63,9598,466142,PTEN,phosphatase and tensin homolog
7180,63,9606,5728,PTEN,phosphatase and tensin homolog
7348,49,10116,140924,Il2rg,"interleukin 2 receptor, gamma"
7346,49,9913,281862,IL2RG,"interleukin 2 receptor, gamma"
7347,49,10090,16186,Il2rg,"interleukin 2 receptor, gamma chain"
7345,49,9615,403851,IL2RG,"interleukin 2 receptor, gamma"
7344,49,9544,641338,IL2RG,"interleukin 2 receptor, gamma"
7343,49,9598,101059843,LOC101059843,cytokine receptor common subunit gamma-like
7342,49,9606,3561,IL2RG,"interleukin 2 receptor, gamma"
6618,112,7165,1279324,AgaP_AGAP009910,AgaP_AGAP009910
6616,112,7955,449848,xrcc5,X-ray repair complementing defective repair in Chinese hamster cells 5
6617,112,7955,100331090,LOC100331090,X-ray repair cross-complementing protein 5-like
6615,112,9031,424222,XRCC5,X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining)
6614,112,10116,363247,Xrcc5,X-ray repair complementing defective repair in Chinese hamster cells 5
6613,112,10090,22596,Xrcc5,X-ray repair complementing defective repair in Chinese hamster cells 5
6612,112,9913,531945,LOC531945,X-ray repair cross-complementing protein 5-like
6611,112,9615,478902,XRCC5,X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining)
6610,112,9544,574279,XRCC5,X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining)
6609,112,9598,449614,XRCC5,X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining)
6608,112,9606,7520,XRCC5,X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining)
6360,131,8364,100492241,foxm1,forkhead box M1
6359,131,7955,394072,foxm1,forkhead box M1
6358,131,9031,430534,FOXM1,forkhead box M1
6357,131,10116,58921,Foxm1,forkhead box M1
6356,131,10090,14235,Foxm1,forkhead box M1
6355,131,9913,513643,FOXM1,forkhead box M1
6354,131,9615,486743,FOXM1,forkhead box M1
6353,131,9544,708805,FOXM1,forkhead box M1
6352,131,9598,451750,FOXM1,forkhead box M1
6351,131,9606,2305,FOXM1,forkhead box M1
4785,275,7955,558775,sirt3,sirtuin (silent mating type information regulation 2 homolog) 3 (S. cerevisiae)
4784,275,9031,422988,SIRT3,sirtuin (silent mating type information regulation 2 homolog) 3 (S. cerevisiae)
4783,275,10116,293615,Sirt3,sirtuin 3
4781,275,9913,614027,SIRT3,sirtuin 3
4782,275,10090,64384,Sirt3,sirtuin 3
6802,96,9615,487641,PML,promyelocytic leukemia
6800,96,9598,453736,PML,promyelocytic leukemia
6801,96,9544,700379,PML,promyelocytic leukemia
6799,96,9606,5371,PML,promyelocytic leukemia
5552,205,9913,281296,MAPT,microtubule-associated protein tau
5551,205,9615,480488,MAPT,microtubule-associated protein tau
5550,205,9544,574327,MAPT,microtubule-associated protein tau
5549,205,9598,450177,MAPT,microtubule-associated protein tau
5548,205,9606,4137,MAPT,microtubule-associated protein tau
5702,193,7955,100006516,atf2,activating transcription factor 2
5701,193,9031,395727,ATF2,activating transcription factor 2
5700,193,10116,81647,Atf2,activating transcription factor 2
5699,193,10090,11909,Atf2,activating transcription factor 2
5698,193,9913,509827,ATF2,activating transcription factor 2
5697,193,9615,478806,ATF2,activating transcription factor 2
5696,193,9598,101059354,ATF2,activating transcription factor 2
5695,193,9606,1386,ATF2,activating transcription factor 2
6483,121,9615,492249,EMD,emerin
6484,121,9913,399681,EMD,emerin
6482,121,9544,699400,EMD,emerin
6481,121,9598,465938,EMD,emerin
6480,121,9606,2010,EMD,emerin
7010,80,8364,100038293,topoii,DNA topoisomerase 2-alpha
7009,80,6239,174825,top-2,top-2
7008,80,7165,1279885,AgaP_AGAP008917,AgaP_AGAP008917
7007,80,7227,35225,Top2,Topoisomerase 2
7006,80,7955,323733,top2a,topoisomerase (DNA) II alpha
7005,80,9031,395570,TOP2A,topoisomerase (DNA) II alpha 170kDa
7003,80,10090,21973,Top2a,topoisomerase (DNA) II alpha
7004,80,10116,360243,Top2a,topoisomerase (DNA) II alpha
7002,80,9913,787696,TOP2A,topoisomerase (DNA) II alpha 170kDa
7001,80,9615,480525,TOP2A,topoisomerase (DNA) II alpha 170kDa
7000,80,9544,700707,TOP2A,DNA topoisomerase 2-alpha-like
6999,80,9598,454651,TOP2A,topoisomerase (DNA) II alpha 170kDa
6998,80,9606,7153,TOP2A,topoisomerase (DNA) II alpha 170kDa
5660,196,10090,73389,Hbp1,high mobility group box transcription factor 1
5659,196,9913,515320,HBP1,HMG-box transcription factor 1
5658,196,9615,475886,HBP1,HMG-box transcription factor 1
5657,196,9544,699237,HBP1,HMG-box transcription factor 1
5656,196,9598,463650,HBP1,HMG-box transcription factor 1
5655,196,9606,26959,HBP1,HMG-box transcription factor 1
5449,215,7955,30298,jak2b,Janus kinase 2b
5448,215,9031,374199,JAK2,Janus kinase 2
5447,215,10116,24514,Jak2,Janus kinase 2
5446,215,10090,16452,Jak2,Janus kinase 2
5445,215,9913,525246,JAK2,Janus kinase 2
5444,215,9615,484185,JAK2,Janus kinase 2
5443,215,9544,694184,JAK2,Janus kinase 2
5442,215,9598,464979,JAK2,Janus kinase 2
5441,215,9606,3717,JAK2,Janus kinase 2
6870,89,10090,12608,Cebpb,"CCAAT/enhancer binding protein (C/EBP), beta"
6869,89,9615,100856480,CEBPB,"CCAAT/enhancer binding protein (C/EBP), beta"
6868,89,9544,713191,LOC713191,CCAAT/enhancer-binding protein beta-like
6867,89,9598,469969,CEBPB,"CCAAT/enhancer binding protein (C/EBP), beta"
6866,89,9606,1051,CEBPB,"CCAAT/enhancer binding protein (C/EBP), beta"
7166,65,9031,374177,HIF1A,"hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)"
5121,242,10090,110312,Pmch,pro-melanin-concentrating hormone
5120,242,9913,508013,PMCH,pro-melanin-concentrating hormone
5119,242,9615,449022,PMCH,pro-melanin-concentrating hormone
5118,242,9598,740957,PMCH,pro-melanin-concentrating hormone
5117,242,9606,5367,PMCH,pro-melanin-concentrating hormone
7811,3,9913,507196,SHC1,SHC (Src homology 2 domain containing) transforming protein 1
7810,3,9615,490439,SHC1,SHC (Src homology 2 domain containing) transforming protein 1
7809,3,9544,718982,SHC1,SHC (Src homology 2 domain containing) transforming protein 1
7808,3,9598,457351,SHC1,SHC (Src homology 2 domain containing) transforming protein 1
